frame,x,y
0,0.7976894610253396,0.4576088047851601
0,0.6168477058750667,0.47255230104514145
0,0.9435176735304804,0.3031560156163078
0,0.7123172387894946,0.6490379664143522
0,0.7299312783973203,0.4244936009397816
0,0.7752621820512302,0.5938724756658907
0,0.7618544894840398,0.13289138862469818
0,0.7751760921750428,0.16621818116593196
0,0.6688198356510726,0.47257613351048994
0,0.5996183870763057,0.0958316875387128
0,0.7600371414139349,0.1451471001342659
0,0.9812285067068856,0.03173236642499827
0,0.7336542596593602,0.006467542188408448
0,0.6384528772155269,0.21753630636027477
0,0.7603333788282604,0.08842476956428699
0,0.5961420034677909,0.12946520225735678
0,0.7350881023878582,0.15884585168082735
0,0.7887412552064971,0.5393431287594821
0,0.546579148791174,0.22686231650176922
0,0.8641084767413038,0.47345352880619374
0,0.6753618099149641,0.6027970049660604
0,0.7248862638311907,0.6187522425396575
0,0.8612434678517156,0.4380671487495622
0,0.818951775326602,0.28501530822325094
0,0.7573735827879309,0.32424223476341335
0,0.6194438687029593,0.013904827447207935
0,0.6904530710318659,0.050299346559277605
0,0.9037139854220627,0.11200301136990284
0,0.5895283237080711,0.05399032228800005
0,0.5581018629242207,0.12189254861814997
0,0.7024280529557904,0.07234839160869268
0,0.6329089092029143,0.28257702482708075
0,0.9107766952368832,0.05094133711600625
0,0.8416343951389929,0.5355204326638355
0,0.9386776972720414,0.007860623322534722
0,0.47217479408500085,0.47135746241328463
0,0.5642295140115596,0.10413440564128573
0,0.8731338282670276,0.2563022292248839
0,0.9269311844570574,0.00429204079317843
0,0.8706061631360249,0.13270809593398067
0,0.950523041523664,0.23323972591390757
0,0.5100735421389204,0.33759308113819936
0,0.4761060144413242,0.24956615745672134
0,0.7821573144957822,0.4967480568840676
0,0.7141497976134334,0.5428151475001392
0,0.7701442253468932,0.44279930648668736
0,0.6218694572538644,0.31083341552657756
0,0.8914313956167789,0.13981970708298302
0,0.49576733045501886,0.15579507738841847
0,0.6533079054421307,0.23904040132127385
0,0.8871204698042278,0.06498973590636742
0,0.8532201603299693,0.4466666982620465
0,0.8088122067722866,0.5293053983390025
0,0.4678442592111535,0.21695606585746924
0,0.8371182699064936,0.5365084535992873
0,0.9836906991436964,0.08256623098550331
0,0.9278619687756083,0.17456702645693262
0,0.8623907076212318,0.4314323094661752
0,0.7604161683515315,0.3953277865779632
0,0.5224244394233137,0.38138822696347896
0,0.9738305797648205,0.17218125779237048
0,0.7445724375204575,0.16525775645822538
0,0.6137151784528578,0.5897440245034754
0,0.5827027715673864,0.4047092635919838
0,0.8162360263418253,0.5082229249674783
0,0.588340701650303,0.35566840912734266
0,0.674528233447398,0.2329907554932141
0,0.7248891805852785,0.3255121037963333
0,0.9451356541590811,0.009476465506811851
0,0.7711428314877582,0.38805767319904017
0,0.6601114755624238,0.36330274888967745
0,0.5418385099407076,0.31585090887849804
0,0.8380971726416968,0.2490757334053425
0,0.6568324614954286,0.26388639504428557
0,0.6914802311472451,0.6351257074462577
0,0.5605953014338161,0.28887454098534593
0,0.9687057722014786,0.08788661924076269
0,0.5203626066924172,0.3018475225051298
0,0.5128752530014995,0.2899353571402013
0,0.6389162717900327,0.10479499500944957
0,0.6999319559782718,0.02527667066934344
0,0.6056310025121254,0.5984977411994546
0,0.903997943398844,0.06831410579707314
0,0.6630128100536602,0.47096920250085333
0,0.595913508805187,0.20163551134865454
0,0.939308572747896,0.057084417853932104
0,0.49261598012904484,0.1696747022365432
0,0.388884565706132,0.343789882519618
0,0.4536729880806374,0.3844852537382477
0,0.5773340804310229,0.3651805431923079
0,0.7271343486365952,0.39956572119651623
0,0.6035463672006536,0.20303948154772838
0,0.6831581396355596,0.20675786673564378
0,0.8704630323090854,0.14274222444364354
0,0.4833086748206527,0.17003138068716747
0,0.7333455702850584,0.29780524514620166
0,0.6211412624334901,0.29517540534299186
0,0.7488045976774541,0.20343063942503706
0,0.8283172330012877,0.19336472736579602
0,0.5856972777315871,0.018362856934472267
0,0.5298731370515946,0.33252918823207034
0,0.7942663578749104,0.5314339084885724
0,0.588000922088659,0.19256972611853407
0,0.7976847982461869,0.1195644538574162
0,0.6395324435754454,0.036052369442719286
0,0.4977704040834575,0.14407972568754202
0,0.8994537593711722,0.025337594649079937
0,0.6144854563319759,0.45688342303777446
0,0.7553906063967826,0.13946502765174146
0,0.6200747765931991,0.5999809773128653
0,0.5693300033480416,0.5378944276501084
0,0.7712563083731694,0.07026302672867701
0,0.584453174855082,0.5133762613606004
0,0.6490419252147178,0.06620360597830495
0,0.5124876901636266,0.23725733348743114
0,0.7954280356605126,0.45022812334485574
0,0.6164258067415763,0.49558581217388586
0,0.7152756771362141,0.6607314878740762
0,0.7034923460946926,0.35050557828744244
0,0.7807284227973819,0.1004412091378707
0,0.5145881968868923,0.13075596523737276
0,0.4919486835242373,0.1456381863413752
0,0.8290217765805282,0.5516610822014415
0,0.9191937229830605,0.1897140923849577
0,0.4755998531211405,0.4340458410624829
0,0.5992067249694051,0.5906775867543079
0,0.7194219787392788,0.2785888796974895
0,0.7150892712539533,0.4379398572547463
0,0.6598834557448002,0.330922253024343
0,0.784794550023468,0.5381512681002604
0,0.8031296656504143,0.46869556091958264
0,0.4528902385811579,0.26239396788144237
0,0.6435783986595792,0.5873504698746774
0,0.757825372768062,0.21094492899523218
0,0.4388372557192943,0.26560818998256
0,0.6800118491181633,0.4818537766148088
0,0.8064562482995713,0.3708708550462365
0,0.37172103860477007,0.3668697784382112
0,0.5452324860594058,0.4404017281230351
0,0.7183348243331601,0.1545940974801132
0,0.6058029135937197,0.20902052434011356
0,0.9300467692538551,0.328117450043719
0,0.9108149078184649,0.03369722586032332
0,0.6223008152898318,0.5816830507598759
0,0.7167937287609507,0.1778696007667509
0,0.7002784799997414,0.2594993850754049
0,0.5919738461835714,0.1632986975782123
0,0.44791974110228805,0.438794204716676
0,0.6257298621874755,0.24487921502875834
0,0.625430414330646,0.40082441005924724
1,0.9286322623296932,-0.006924409119999795
1,0.5573793868285835,-0.01575120315659653
1,0.6965239560188529,-0.029563122895464616
1,0.9894759328552227,-0.021430235040550694
1,0.6114822113841585,-0.00472696347672317
1,0.6272934381759674,-0.01823077652156938
1,0.9856183002650403,-0.03776458849604486
1,0.9449918151871366,-0.030409053683909712
1,0.5654583962316347,-0.04985412382064069
1,0.7767496859609596,-0.005891181655996611
1,0.6213059325740498,-0.03360795809421897
1,0.6796996604742169,-0.04173219099031364
1,0.9495781263266971,-0.014995929095785107
1,0.7868385752781072,-0.04237043730784072
1,0.6574189353257208,-0.04503169433383315
1,0.9089724649073997,-0.021564749257776118
1,0.6128446874069519,-0.06029431308047199
1,0.6985773380255647,-0.04054303560943192
1,0.7194272961225365,-0.054027805994916016
1,0.9115988836451536,-0.011661101364515276
1,0.7371984810447831,-0.013910777387456448
1,0.5332113696838142,-0.043592094158765034
1,0.5065608394675066,-0.050585613882571066
1,0.8767641463925859,-0.002192917715786617
1,0.584827808455151,-0.06733044502743576
1,0.7487132612522075,-0.04532950547782623
1,0.6876405490286207,-0.07144112161536804
1,0.970220437763961,-0.0266637702685519
1,0.9703643032614199,-0.042474301322594374
1,0.9872192436538774,-0.03549142631216626
1,0.6457724117780973,-0.06285472820189386
1,0.5895561053863263,-0.05461365414031511
1,0.6358438567436857,-0.052781601121537805
1,0.931129999522389,-0.03608880248534185
1,0.6861771383907409,-0.011500544585657907
2,0.5551807559674634,-0.12700713442039732
2,0.6271954970160952,-0.07606849989866232
2,0.929307007461278,-0.09587431355892255
2,0.5763858242681419,-0.1302350107536772
2,0.5596599218285335,-0.12039490356377089
2,0.6914139818130445,-0.11039252350817857
2,0.6088918941878304,-0.11387947179576037
2,0.5956614546868159,-0.09611888730701397
2,0.6261088895630804,-0.08470198659823291
2,0.8272527684648119,-0.08213351700239727
2,0.6627495733482679,-0.10232942321702708
2,0.7305973089068621,-0.07533853750837245
2,0.8220420318471587,-0.06313542523487307
2,0.5048448600511001,-0.06730974966182057
2,0.6705394207977017,-0.09130957957479348
2,0.761440152741447,-0.11545442906621026
2,0.5521016545705236,-0.10755565949193835
2,0.6624903130929437,-0.11289095536891976
2,0.8379684632205764,-0.055693146439723305
2,0.6357514406914183,-0.11294218850842791
2,0.8972757592272756,-0.0881914127909664
2,0.6657265949508315,-0.13458038469255248
2,0.7610037274538453,-0.12092842247719998
2,0.9124768899105978,-0.11304050252234886
2,0.9428981887927456,-0.12064312330610227
2,0.7302240796755035,-0.07378240440097478
2,0.9267607999754848,-0.09477077011726165
2,0.6052077951005141,-0.09669415059964595
2,0.9520373661596839,-0.11183247247069467
2,0.5719042279060412,-0.1370722472425327
2,0.6625107977221372,-0.14032099359808048
2,0.650891408045208,-0.1262701813007122
2,0.581040234350611,-0.08754458558901633
2,0.693903762214298,-0.10411798488755977
2,0.5652952245847384,-0.07375660226369816
2,0.7431908057350892,-0.11287349244669008
2,0.6555325426040411,-0.146131847880846
2,0.5021972416981227,-0.09215904907893195
2,0.49906016231535905,-0.11314620405123856
3,0.8394703989722166,-0.14788826723187057
3,0.47859481440556606,-0.15158962054496766
3,0.8526234515967053,-0.14797145006218793
3,0.6391493907583418,-0.17190646276625826
3,0.656559107811639,-0.15268991343444568
3,0.7209645008044596,-0.1970986701634692
3,0.7198545188144964,-0.14307498497723792
3,0.8881606912709937,-0.15591729058904694
3,0.7953081848982142,-0.16764668535292654
3,0.7409971300416707,-0.1581105271099393
3,0.5414215915051686,-0.1633019386072567
3,0.6199695216929043,-0.17201237653599294
3,0.8347249731574833,-0.09549779297743234
3,0.6459437227014346,-0.18651656835167185
3,0.543986847530199,-0.14918285543633136
3,0.9321915672034989,-0.17429896526148037
3,0.7609466275297525,-0.14505551168288364
3,0.8987040563155984,-0.12440738503461125
3,0.5740998845692422,-0.17958019198479636
3,0.8820458422195085,-0.11365609942926919
3,0.7037563602343581,-0.16537190340930094
3,0.5949988260501178,-0.20651483320082917
3,0.5440669725459035,-0.2176315188792651
3,0.862873764494785,-0.15846796097216595
3,0.5376937945198283,-0.21649263246574615
3,0.9126482957191958,-0.1638292310974818
3,0.8111502962066546,-0.15552470365513665
3,0.6266384441515965,-0.2069907224182219
3,0.4945792962913482,-0.13371169367986208
3,0.5033924984073896,-0.13934645583730787
3,0.5778629229579699,-0.21715333664693312
3,0.6020600019222208,-0.15876565251242428
3,0.6978053573785994,-0.21300643986496073
3,0.8071151416022405,-0.16919916972911167
3,0.641819608584255,-0.18668056370562766
3,0.5220037030809791,-0.1491523089803985
3,0.8760128491800787,-0.1718674683071871
3,0.8823253640441263,-0.15905679824585015
3,0.6122392604993527,-0.1711077037300886
3,0.5734571089595037,-0.16988374027246667
3,0.7777725891979294,-0.13461638683387472
3,0.7647217124464774,-0.15714588775793076
3,0.7057424169055597,-0.1736355700090683
3,0.81570375273859,-0.1424358683795508
3,0.7267489513279084,-0.15246562537215982
3,0.792164858720151,-0.12348618225769867
3,0.7018440420558302,-0.18349090658923117
3,0.7768751546137254,-0.14294685789938313
4,0.6824309915722971,-0.23134986284423786
4,0.5251876201625745,-0.254896118929823
4,0.8670176966283439,-0.2315204233910629
4,0.7061200245597717,-0.21515558523224676
4,0.9596017178170414,-0.1974653378496363
4,0.49275212476542557,-0.23500092421392307
4,0.7400835773143716,-0.2453697502086404
4,0.7131899211529348,-0.25387880149721304
4,0.8507837397300054,-0.19633617273489298
4,0.5377789600725857,-0.23911409824305963
4,0.5612081670568434,-0.2826889549473023
4,0.541487315477969,-0.2828995546599876
4,0.7589160528047793,-0.24721921332009908
4,0.7162909094990142,-0.2521188581350224
4,0.5752323376751831,-0.25696538618253917
4,0.8885865800670242,-0.19483518980515427
4,0.4662262092015205,-0.19746525062851011
4,0.5400308751842845,-0.22273037788053526
4,0.5915889709145722,-0.2552704335927548
4,0.7053679347028468,-0.23627064550585491
4,0.7946258902260034,-0.2123474789023906
4,0.7956817310699256,-0.19611781286833369
4,0.6976135521510669,-0.21491222807409394
4,0.4970288702899817,-0.19952760455786409
4,0.649001003811938,-0.28127373315017845
4,0.9646958381483334,-0.21601717488828642
4,0.5645926063035982,-0.2360505332786677
4,0.5732415541777782,-0.2554716914306017
4,0.7705428187438043,-0.22716100964486266
4,0.7369511659968532,-0.2141118372277482
4,0.668621501281221,-0.2528927648855299
4,0.8587723670373979,-0.192690106647215
4,0.7219119649811853,-0.23481185937573448
4,0.9556679758219211,-0.21806948044456953
4,0.9292063250442701,-0.2129838029708352
4,0.5668712128138148,-0.22382688340309526
5,0.4891952511851079,-0.2573707865039285
5,0.8758171635004708,-0.274331849299383
5,0.4742290236056356,-0.24558466333703138
5,0.4861184687616302,-0.3090164678789919
5,0.9216778088769172,-0.2543703325113896
5,0.6964629227382254,-0.34839466826162013
5,0.7866637879867365,-0.26058951475576136
5,0.4564191632074713,-0.2961267301348252
5,0.4802793908437262,-0.24433840011439406
5,0.8334244909443151,-0.2966873430363761
5,0.8708416951793253,-0.27114685090333857
5,0.764314788429678,-0.31682945761679293
5,0.5273874920731842,-0.2904973146578027
5,0.44478796950323884,-0.23742890996593707
5,0.4455863647708745,-0.28697680334613496
5,0.49698606921155897,-0.3105400354078278
5,0.6244150581094239,-0.31225431572286816
5,0.5186462737141985,-0.31748210446275804
5,0.4586950803503082,-0.2713884062404074
5,0.745674401273547,-0.27856511780046656
5,0.4522709533477798,-0.2532891491884059
5,0.6549944648902463,-0.2929172723475278
5,0.5676595215879665,-0.3148792369013672
5,0.49630527036130156,-0.28718850035288473
5,0.4653146500395801,-0.2511724169005904
5,0.4744720068832858,-0.2533461395150091
5,0.8227057168841561,-0.3042185591847791
5,0.5748631481326162,-0.3445072808168513
5,0.49404433620244526,-0.2578989644705735
5,0.6785723919950053,-0.2915983844453438
5,0.9255856639045116,-0.2658170639033453
6,0.6911440478113834,-0.36467409265271256
6,0.4750854384537881,-0.36936976850533637
6,0.4794994568408048,-0.349892107788307
6,0.616184864015388,-0.3808496510562249
6,0.4327334601820146,-0.30431395940009254
6,0.5031231783763126,-0.3368496924106619
6,0.5821984710733931,-0.37513535631414713
6,0.5145606237445444,-0.35255635335138613
6,0.5600386976375862,-0.36500614175114915
6,0.6507389121354799,-0.3856688342665925
6,0.5244092531009402,-0.350170195562152
6,0.8222705638869248,-0.33782429656880825
6,0.5274165366065535,-0.3867270650819727
6,0.9088093930569776,-0.3206043809702515
6,0.464009243344533,-0.367903710084061
6,0.8478817458866753,-0.3418135333173777
6,0.8132429115692769,-0.35625430113265005
6,0.5309021236592391,-0.38094010127940914
6,0.48557929106369635,-0.3516015682224076
6,0.7146324459126674,-0.3604562463315696
6,0.5068939511894082,-0.3643002408637317
6,0.41280890951420157,-0.34753716394341405
6,0.40838970370428546,-0.3065278482905467
6,0.8461373859299817,-0.3513282034194952
6,0.41582571992475326,-0.32705108094525187
6,0.900712544712827,-0.31075028439607394
6,0.49947347398187814,-0.3874463248608072
6,0.40576593534267896,-0.35283893616359935
6,0.5137975914638236,-0.34270443140157475
6,0.8199950133298375,-0.33620726576670645
6,0.47370733144764837,-0.38308077015740455
6,0.7230930449137898,-0.3706222232586468
6,0.6413966414332385,-0.3713993587817507
6,0.8998175958017949,-0.3140050222621493
6,0.7937772345046812,-0.3545678628511067
6,0.6091567504818044,-0.3842220723895325
6,0.5446994013361828,-0.39818877680388354
6,0.5652746416155315,-0.37941452072531096
6,0.4491311646710961,-0.3373352717349253
6,0.5286065214865299,-0.3563953185908758
6,0.8942050188369782,-0.33883394521265037
6,0.5605411641659517,-0.3827492225078641
7,0.5062551007793792,-0.4333894377082898
7,0.7602935026945622,-0.38768210293109745
7,0.5615283698890663,-0.45402817613269897
7,0.5615118660877588,-0.44807659963721413
7,0.38278636952126444,-0.4072487844025061
7,0.7476651496850995,-0.388486848907213
7,0.8347108511728641,-0.4261373786166087
7,0.7006062828989933,-0.4453390042466986
7,0.49057277829365187,-0.47656157935398785
7,0.8281625086648092,-0.3897308554259025
7,0.7050775613314362,-0.41509114425849636
7,0.5732778547502184,-0.4156539938000884
7,0.9240529076517991,-0.36586449936353
7,0.5529975787740502,-0.4419315075636455
7,0.5439170421842972,-0.4104318032286623
7,0.5981078152370963,-0.39360630537870794
7,0.3893185791846751,-0.3526070327827122
7,0.38867498274010576,-0.3941718854599987
7,0.8394078647657524,-0.41617450699001013
7,0.8615623534691293,-0.4097792676630055
7,0.6530458871732656,-0.41031980971034687
7,0.6740269469611064,-0.4161462507979798
7,0.5152339672781986,-0.4668383898669769
7,0.8410356610402654,-0.38263756762246043
7,0.41205105380429174,-0.367856368370742
7,0.5023699705508496,-0.4378355312767722
7,0.3816255392188504,-0.4181929904692417
7,0.38424312676305494,-0.3508486741008168
7,0.48013872272196834,-0.4146647399810076
7,0.3864408605203153,-0.3966979419290123
7,0.8846560259268236,-0.3794642232248918
7,0.8134909685191376,-0.4031410132513638
7,0.8534500027318301,-0.3982659713528314
7,0.5580976499325766,-0.4750408804241639
7,0.38151161918829035,-0.367723820659475
7,0.5415694046909406,-0.41377603707192084
7,0.7930816719218631,-0.4183931048185727
7,0.3513242764910773,-0.36322937759264784
7,0.9036578470721136,-0.40506682322019
7,0.3579593286866073,-0.35732427265107225
7,0.6100833221696953,-0.4653139029124306
7,0.70894756770076,-0.3781880133311552
7,0.829230673099305,-0.4061659715147659
7,0.3598466807822645,-0.3810212166159643
7,0.5400262524277545,-0.4636620701811203
7,0.689475593451632,-0.41947086639263326
7,0.5041813863257009,-0.4212489264531823
7,0.6317134999239729,-0.4648306102104013
7,0.43167937995981953,-0.40525289676224246
7,0.3786137073426722,-0.33066121184699854
7,0.3780110824073106,-0.367931955534225
7,0.5724619317170059,-0.4522641134125172
8,0.4400222559623703,-0.5053126396174638
8,0.35874647942004645,-0.44125508420054205
8,0.5211773313423302,-0.5475947842220983
8,0.5083761486414342,-0.4843237058646714
8,0.8456099738413015,-0.4535682869153082
8,0.6787260134709024,-0.5046410229043446
8,0.5486328107458965,-0.4948772561849258
8,0.42350656012127885,-0.46894631054393643
8,0.783548573845522,-0.48276869026157465
8,0.543521818522167,-0.5575337076043902
8,0.378808271237775,-0.4488569107486145
8,0.506100516829845,-0.4931707212444052
8,0.5156597593090488,-0.5017934086008539
8,0.6814544912906314,-0.49931715895202483
8,0.6931878364743471,-0.46627289999449884
8,0.32157965301275643,-0.43959198456285
8,0.8340280677050229,-0.4876692470118497
8,0.8869693480179678,-0.4617596466507621
8,0.5958101144212637,-0.5138618636477197
8,0.7972492195069383,-0.48984083908456216
8,0.5372414795084496,-0.5404480665887905
8,0.49330942790878,-0.5358278219252043
8,0.7033825699059274,-0.4706788033453728
8,0.36710962318214135,-0.4653011055625348
8,0.3453366139252844,-0.40597200221753504
8,0.7989296716635026,-0.4611170317301421
8,0.41305875826602034,-0.4656460043758533
8,0.3329650462140278,-0.38464137721434444
8,0.3388894771798671,-0.41242505389307427
8,0.3482241033960029,-0.3952977412453023
8,0.8855089149143422,-0.44626603894506567
8,0.6331203511187861,-0.4965893748856131
8,0.4407906955805149,-0.5084294478785931
8,0.29774016784017304,-0.42515591426636
8,0.5427546669853114,-0.49382760776217444
8,0.5674484465037528,-0.4922251776366449
8,0.3246685334815416,-0.40142654775571435
8,0.5167109284381773,-0.5563893671122745
8,0.7337359349640684,-0.4760671218519075
8,0.4577457497137373,-0.5085897862356099
8,0.7812654629619228,-0.4552446347427972
